N,종목명,현재가,전일비,등락률,액면가,매출액,자산총계,영업이익
263.0,미원상사,160500.0,500.0,+0.31%,500.0,4382.0,4156.0,770.0
264.0,율촌화학,31100.0,100.0,+0.32%,500.0,5089.0,6531.0,-46.0
265.0,미래에셋생명,4350.0,160.0,+3.82%,5000.0,33663.0,372500.0,880.0
266.0,하나투어,47700.0,600.0,+1.27%,500.0,1150.0,4554.0,-1012.0
267.0,SK디스커버리,40150.0,50.0,+0.12%,5000.0,87171.0,117801.0,3622.0
268.0,넥센타이어,7790.0,0.0,0.00%,500.0,25974.0,39443.0,-543.0
269.0,KODEX 코스닥150레버리지,12270.0,270.0,+2.25%,0.0,,,
270.0,삼부토건,3660.0,90.0,-2.40%,1000.0,4632.0,5118.0,-630.0
271.0,더블유게임즈,40950.0,350.0,+0.86%,500.0,6173.0,12356.0,1839.0
272.0,TIGER 2차전지소재Fn,10305.0,100.0,+0.98%,0.0,,,
273.0,KODEX 인버스,4570.0,15.0,-0.33%,0.0,,,
274.0,대신증권,14260.0,40.0,-0.28%,5000.0,42313.0,212107.0,2535.0
275.0,HSD엔진,9810.0,110.0,-1.11%,1000.0,7642.0,9562.0,-295.0
276.0,애경케미칼,14380.0,190.0,+1.34%,500.0,21764.0,12341.0,951.0
277.0,SNT모티브,47550.0,200.0,+0.42%,5000.0,10449.0,12255.0,1119.0
278.0,경동나비엔,47700.0,500.0,+1.06%,1000.0,11609.0,10180.0,598.0
279.0,쿠쿠홀딩스,19500.0,950.0,+5.12%,100.0,7556.0,11495.0,879.0
280.0,KODEX 자동차,18220.0,5.0,-0.03%,0.0,,,
281.0,동양생명,4265.0,120.0,+2.90%,5000.0,102796.0,374202.0,1299.0
282.0,신세계인터내셔날,19270.0,1520.0,+8.56%,1000.0,15539.0,12787.0,1153.0
283.0,삼성 레버리지 WTI원유 선물 ETN,1695.0,40.0,-2.31%,0.0,,,
284.0,프레스티지바이오파마,11320.0,340.0,+3.10%,0.0,,5176.0,-235.0
285.0,녹십자홀딩스,14370.0,760.0,+5.58%,500.0,20796.0,35921.0,712.0
286.0,보령,9770.0,270.0,+2.84%,500.0,7605.0,8924.0,566.0
287.0,HDC현대산업개발,10180.0,60.0,+0.59%,5000.0,32983.0,73363.0,1164.0
288.0,진에어,12740.0,190.0,+1.51%,1000.0,5934.0,7719.0,-673.0
289.0,미원에스씨,131000.0,1400.0,-1.06%,500.0,6116.0,4757.0,809.0
290.0,태광산업,586000.0,8000.0,+1.38%,5000.0,27039.0,49100.0,-1221.0
291.0,F&F홀딩스,16640.0,210.0,+1.28%,500.0,18168.0,35951.0,4862.0
292.0,KCC글라스,40400.0,350.0,-0.86%,1000.0,14437.0,22096.0,1192.0
293.0,대상,18180.0,510.0,+2.89%,1000.0,40841.0,31902.0,1400.0
294.0,SK렌터카,13200.0,230.0,-1.71%,500.0,12465.0,33420.0,951.0
295.0,ACE 미국S&P500,15045.0,5.0,-0.03%,0.0,,,
296.0,애경산업,23450.0,1950.0,+9.07%,1000.0,6104.0,4826.0,390.0
297.0,동아쏘시오홀딩스,97100.0,3300.0,+3.52%,5000.0,10149.0,17315.0,379.0
298.0,DI동일,23600.0,200.0,+0.85%,500.0,9137.0,10003.0,448.0
299.0,신한 레버리지 WTI원유 선물 ETN(H),1205.0,30.0,-2.43%,0.0,,,
300.0,동원F&B,31200.0,350.0,+1.13%,1000.0,40236.0,20717.0,1287.0
301.0,동아에스티,69800.0,7400.0,+11.86%,5000.0,6354.0,11577.0,167.0
302.0,KODEX Top5PlusTR,18260.0,210.0,-1.14%,0.0,,,
303.0,삼양홀딩스,70100.0,400.0,+0.57%,5000.0,33168.0,45478.0,1323.0
304.0,LX홀딩스,7830.0,30.0,+0.38%,1000.0,2369.0,16350.0,1589.0
305.0,ARIRANG 200,34320.0,105.0,+0.31%,0.0,,,
306.0,NICE평가정보,9830.0,0.0,0.00%,500.0,4799.0,4811.0,716.0
307.0,KG케미칼,8700.0,1390.0,+19.02%,1000.0,66074.0,69819.0,5011.0
308.0,TIGER 미국달러단기채권액티브,11710.0,30.0,-0.26%,0.0,,,
309.0,한국카본,13350.0,10.0,+0.07%,500.0,3693.0,5853.0,248.0
310.0,삼성화재우,183000.0,1600.0,+0.88%,500.0,,,
311.0,KOSEF 국고채10년,108965.0,725.0,+0.67%,0.0,,,
312.0,케이카,12110.0,40.0,+0.33%,500.0,21773.0,5344.0,500.0
313.0,KODEX MSCI Korea TR,11380.0,15.0,-0.13%,0.0,,,
314.0,SPC삼립,67000.0,400.0,+0.60%,5000.0,33145.0,12954.0,895.0
315.0,TIGER 24-10 회사채(A+이상)액티브,53215.0,45.0,+0.08%,0.0,,,
316.0,QV 코스피 변동성 매칭형 양매도 ETN,8175.0,10.0,+0.12%,0.0,,,
317.0,대한해운,1762.0,1.0,+0.06%,500.0,16120.0,44903.0,2677.0
318.0,동국제강,11200.0,880.0,+8.53%,5000.0,,,
319.0,신성이엔지,2695.0,30.0,+1.13%,500.0,6641.0,5776.0,210.0
320.0,롯데손해보험,1784.0,19.0,+1.08%,1000.0,36130.0,179258.0,-765.0
321.0,신한알파리츠,6250.0,20.0,-0.32%,1000.0,505.0,19241.0,305.0
322.0,자화전자,24900.0,750.0,-2.92%,500.0,2923.0,5058.0,-117.0
323.0,TIGER 차이나항셍테크,5915.0,115.0,-1.91%,0.0,,,
324.0,KODEX 미국S&P500TR,13400.0,0.0,0.00%,0.0,,,
325.0,삼성 인버스 2X 천연가스 선물 ETN C,54515.0,4685.0,-7.91%,0.0,,,
326.0,HANARO 200,33825.0,45.0,+0.13%,0.0,,,
327.0,한국단자,52000.0,1000.0,-1.89%,500.0,11681.0,12898.0,643.0
328.0,바이오노트,5290.0,180.0,+3.52%,500.0,4797.0,17570.0,2954.0
329.0,KOSEF 200TR,41935.0,55.0,+0.13%,0.0,,,
330.0,티웨이항공,2650.0,20.0,+0.76%,500.0,5258.0,10425.0,-1039.0
331.0,KBSTAR 23-11 회사채(AA-이상)액티브,51780.0,5.0,+0.01%,0.0,,,
332.0,한화투자증권,2475.0,35.0,+1.43%,5000.0,21143.0,121112.0,344.0
333.0,현대홈쇼핑,43950.0,50.0,+0.11%,5000.0,21017.0,27820.0,1106.0
334.0,빙그레,53300.0,200.0,+0.38%,5000.0,12677.0,7693.0,394.0
335.0,신영증권,55700.0,0.0,0.00%,5000.0,23535.0,101988.0,1156.0
336.0,엠씨넥스,29050.0,50.0,+0.17%,500.0,11086.0,5389.0,107.0
337.0,NICE,13740.0,210.0,+1.55%,500.0,27529.0,33786.0,1452.0
338.0,KODEX 23-12 국고채액티브,10315.0,0.0,0.00%,0.0,,,
339.0,일동제약,19140.0,910.0,-4.54%,1000.0,6377.0,6558.0,-735.0
340.0,고려제강,20550.0,150.0,-0.72%,1000.0,20726.0,25328.0,1335.0
341.0,KODEX 반도체,32950.0,935.0,-2.76%,0.0,,,
342.0,유안타증권,2540.0,5.0,+0.20%,5000.0,24790.0,134199.0,433.0
343.0,KODEX 선진국MSCI World,22665.0,0.0,0.00%,0.0,,,
344.0,KODEX 코스닥150,14155.0,160.0,+1.14%,0.0,,,
345.0,미래에셋증권2우B,3545.0,15.0,+0.42%,5000.0,,,
346.0,코람코에너지리츠,5600.0,0.0,0.00%,500.0,357.0,12576.0,254.0
347.0,SK디앤디,22300.0,200.0,+0.90%,1000.0,5634.0,21916.0,643.0
348.0,KODEX 미국나스닥100TR,13540.0,25.0,-0.18%,0.0,,,
349.0,KODEX Fn Top10동일가중,8030.0,50.0,-0.62%,0.0,,,
350.0,ACE 미국나스닥100,15660.0,35.0,-0.22%,0.0,,,
351.0,부광약품,6890.0,180.0,+2.68%,500.0,1909.0,4009.0,-2.0
352.0,이엔플러스,7190.0,340.0,+4.96%,500.0,269.0,1203.0,-132.0
353.0,지누스,25800.0,0.0,0.00%,500.0,11596.0,11148.0,656.0
354.0,쿠쿠홈시스,21700.0,350.0,+1.64%,100.0,9381.0,10170.0,1199.0
355.0,한화손해보험,4155.0,95.0,+2.34%,5000.0,84738.0,203827.0,2457.0
356.0,한섬,19500.0,260.0,+1.35%,500.0,15422.0,16847.0,1683.0
357.0,SBS,26300.0,700.0,-2.59%,5000.0,11738.0,14079.0,1856.0
358.0,KBSTAR 단기통안채,108925.0,20.0,+0.02%,0.0,,,
359.0,국도화학,52900.0,400.0,-0.75%,5000.0,16018.0,14991.0,969.0
360.0,삼양사,46000.0,1900.0,+4.31%,5000.0,26524.0,29496.0,820.0
361.0,KODEX 미국FANG플러스(H),28830.0,40.0,-0.14%,0.0,,,
362.0,TIGER 24-04 회사채(A+이상)액티브,50970.0,15.0,+0.03%,0.0,,,
363.0,영진약품,2535.0,45.0,+1.81%,500.0,2184.0,2031.0,-74.0
364.0,케이씨텍,22150.0,100.0,+0.45%,500.0,3782.0,4833.0,603.0
365.0,TIGER Fn반도체TOP10,9100.0,245.0,-2.62%,0.0,,,
366.0,ACE 200,33990.0,70.0,+0.21%,0.0,,,
367.0,화승엔터프라이즈,7490.0,270.0,+3.74%,500.0,16540.0,14758.0,528.0
368.0,삼성SDI우,280000.0,3000.0,-1.06%,5000.0,,,
369.0,파미셀,7510.0,110.0,+1.49%,500.0,602.0,1127.0,89.0
370.0,일진전기,12000.0,800.0,+7.14%,1000.0,11647.0,8395.0,315.0
371.0,대동,18390.0,570.0,+3.20%,1000.0,14637.0,17138.0,883.0
372.0,유나이티드제약,26950.0,150.0,+0.56%,500.0,2625.0,4179.0,482.0
373.0,ACE 종합채권(AA-이상)KIS액티브,95750.0,420.0,+0.44%,0.0,,,
374.0,송원산업,18160.0,580.0,+3.30%,500.0,13295.0,12173.0,1851.0
375.0,에이프로젠,1677.0,30.0,-1.76%,500.0,783.0,5999.0,-1193.0
376.0,삼천리,107300.0,1800.0,+1.71%,5000.0,57891.0,50220.0,912.0
377.0,유니퀘스트,16530.0,170.0,-1.02%,500.0,7395.0,6107.0,409.0
378.0,쏘카,13180.0,0.0,0.00%,100.0,3976.0,5857.0,95.0
379.0,엘브이엠씨홀딩스,2500.0,0.0,0.00%,0.0,2493.0,6673.0,-144.0
380.0,LX하우시스,47600.0,150.0,+0.32%,5000.0,36112.0,24837.0,149.0
381.0,KODEX 단기변동금리부채권액티브,107850.0,50.0,+0.05%,0.0,,,
382.0,TIGER 글로벌리튬&2차전지SOLACTIVE(합성),8580.0,125.0,-1.44%,0.0,,,
383.0,흥아해운,1770.0,35.0,+2.02%,500.0,1779.0,3171.0,297.0
384.0,TIGER 단기채권액티브,52505.0,10.0,+0.02%,0.0,,,
385.0,유니드,61300.0,2300.0,+3.90%,5000.0,14049.0,14893.0,1479.0
386.0,세아홀딩스,103000.0,0.0,0.00%,5000.0,67458.0,59200.0,1961.0
387.0,E1,60000.0,2500.0,+4.35%,5000.0,79908.0,43397.0,2787.0
388.0,ARIRANG 국고채30년액티브,92185.0,1210.0,+1.33%,0.0,,,
389.0,롯데정보통신,26650.0,700.0,-2.56%,5000.0,10477.0,8719.0,343.0
390.0,이수화학,18050.0,150.0,-0.82%,5000.0,22076.0,11881.0,360.0
391.0,화신,11660.0,240.0,-2.02%,500.0,16903.0,10046.0,874.0
392.0,삼화콘덴서,39150.0,300.0,-0.76%,1000.0,2635.0,2875.0,305.0
393.0,QV KIS CD금리투자 ETN,50815.0,0.0,0.00%,0.0,,,
394.0,ARIRANG 국고채10년액티브,49415.0,420.0,+0.86%,0.0,,,
395.0,LF,13870.0,140.0,+1.02%,5000.0,19685.0,25840.0,1852.0
396.0,대원제약,18400.0,700.0,+3.95%,500.0,4789.0,4536.0,430.0
397.0,남해화학,8080.0,670.0,+9.04%,1000.0,21696.0,9029.0,626.0
398.0,아모레퍼시픽우,38000.0,200.0,-0.52%,500.0,,,
399.0,쎌마테라퓨틱스,6410.0,0.0,0.00%,500.0,76.0,106.0,-30.0
400.0,LG생활건강우,190500.0,1100.0,-0.57%,5000.0,,,
401.0,서연이화,14760.0,100.0,+0.68%,500.0,28453.0,19303.0,1507.0
402.0,아세아시멘트,10230.0,230.0,+2.30%,500.0,10401.0,20400.0,1180.0
403.0,현대그린푸드,11760.0,10.0,+0.09%,500.0,,,
404.0,세아제강,140400.0,1500.0,+1.08%,5000.0,18018.0,14651.0,2152.0
405.0,풀무원,10410.0,220.0,+2.16%,500.0,28383.0,20492.0,263.0
406.0,SGC에너지,26700.0,1750.0,+7.01%,5000.0,28233.0,30544.0,2094.0
407.0,삼성FN리츠,5040.0,10.0,-0.20%,500.0,90.0,7494.0,60.0
408.0,신영증권우,54700.0,300.0,-0.55%,5000.0,,,
409.0,TIGER 25-10 회사채(A+이상)액티브,50655.0,55.0,+0.11%,0.0,,,
410.0,한국자산신탁,3070.0,10.0,+0.33%,500.0,2330.0,13638.0,1469.0
411.0,맵스리얼티1,4080.0,25.0,+0.62%,0.0,,,
412.0,ACE 국고채10년,85820.0,555.0,+0.65%,0.0,,,
413.0,미래에셋 레버리지 원유선물혼합 ETN(H),9170.0,175.0,-1.87%,0.0,,,
414.0,코리아써키트,15890.0,480.0,-2.93%,500.0,15969.0,12934.0,992.0
415.0,유진투자증권,3820.0,0.0,0.00%,5000.0,18216.0,80764.0,181.0
416.0,한화리츠,5200.0,0.0,0.00%,500.0,193.0,7165.0,118.0
417.0,TIGER 글로벌자율주행&전기차SOLACTIVE,10605.0,175.0,-1.62%,0.0,,,
418.0,SNT다이내믹스,10920.0,140.0,-1.27%,2500.0,4080.0,9310.0,258.0
419.0,HDC,6050.0,40.0,+0.67%,5000.0,50449.0,115923.0,1585.0
420.0,아세아,167500.0,2800.0,+1.70%,5000.0,20723.0,31824.0,2326.0
421.0,에어부산,3065.0,40.0,+1.32%,1000.0,4050.0,12279.0,-813.0
422.0,HL홀딩스,35100.0,250.0,+0.72%,5000.0,12771.0,22799.0,858.0
423.0,포스코스틸리온,59400.0,1300.0,+2.24%,5000.0,12021.0,5545.0,382.0
424.0,대신증권우,13500.0,10.0,+0.07%,5000.0,,,
425.0,대원강업,5660.0,10.0,+0.18%,500.0,10245.0,10104.0,221.0
426.0,백광산업,7790.0,0.0,0.00%,500.0,2327.0,4032.0,279.0
427.0,KB스타리츠,3450.0,25.0,+0.73%,500.0,325.0,10058.0,116.0
428.0,YG PLUS,5510.0,80.0,+1.47%,500.0,1402.0,2414.0,103.0
429.0,서흥,29950.0,950.0,-3.07%,500.0,6350.0,9264.0,620.0
430.0,DB,1722.0,6.0,+0.35%,500.0,4013.0,4143.0,236.0
431.0,현대퓨처넷,3120.0,5.0,+0.16%,500.0,1542.0,9153.0,95.0
432.0,KBSTAR KIS국고채30년Enhanced,64480.0,495.0,+0.77%,0.0,,,
433.0,잇츠한불,15670.0,230.0,+1.49%,500.0,1307.0,4862.0,48.0
434.0,퍼시스,29800.0,150.0,-0.50%,1000.0,3813.0,5448.0,327.0
435.0,BGF,3575.0,0.0,0.00%,1000.0,4350.0,19380.0,612.0
436.0,조선내화,28750.0,0.0,0.00%,500.0,,,
437.0,한일홀딩스,11030.0,30.0,+0.27%,1000.0,19656.0,32680.0,1325.0
438.0,SOL 종합채권(AA-이상)액티브,101215.0,360.0,+0.36%,0.0,,,
439.0,풍산홀딩스,33950.0,0.0,0.00%,5000.0,3877.0,11428.0,802.0
440.0,이아이디,1392.0,0.0,0.00%,200.0,2692.0,5662.0,-128.0
441.0,TIGER KRX2차전지K-뉴딜,18480.0,10.0,-0.05%,0.0,,,
442.0,티와이홀딩스,6690.0,90.0,+1.36%,500.0,3536.0,22830.0,224.0
443.0,서울가스,67300.0,1500.0,+2.28%,5000.0,17245.0,18713.0,33.0
444.0,아세아제지,37550.0,850.0,+2.32%,5000.0,10234.0,10349.0,1094.0
445.0,조광피혁,50300.0,300.0,+0.60%,5000.0,1220.0,4420.0,5.0
446.0,광동제약,6380.0,90.0,+1.43%,1000.0,14315.0,9320.0,382.0
447.0,남양유업,463500.0,2500.0,-0.54%,5000.0,9647.0,9023.0,-868.0
448.0,CJ CGV,6980.0,230.0,+3.41%,500.0,12813.0,36015.0,-768.0
449.0,이연제약,17870.0,700.0,+4.08%,500.0,1540.0,4847.0,96.0
450.0,KOSEF 200,33820.0,45.0,+0.13%,0.0,,,
451.0,세진중공업,5770.0,60.0,-1.03%,500.0,4101.0,5518.0,249.0
452.0,KEC,1630.0,9.0,+0.56%,500.0,2562.0,4011.0,180.0
453.0,교보증권,5040.0,20.0,+0.40%,5000.0,40659.0,134173.0,517.0
454.0,LS네트웍스,4130.0,40.0,-0.96%,5000.0,3629.0,13004.0,80.0
455.0,KODEX ESG종합채권(A-이상)액티브,104310.0,0.0,0.00%,0.0,,,
456.0,조일알미늄,2565.0,20.0,-0.77%,500.0,5624.0,3677.0,158.0
457.0,신도리코,32200.0,50.0,+0.16%,5000.0,3782.0,10385.0,-22.0
458.0,HD현대에너지솔루션,28900.0,50.0,-0.17%,5000.0,9848.0,6528.0,902.0
459.0,알루코,3470.0,30.0,+0.87%,500.0,6454.0,8169.0,346.0
460.0,한일현대시멘트,16580.0,20.0,-0.12%,5000.0,4712.0,6491.0,352.0
461.0,KODEX 은행,6220.0,5.0,-0.08%,0.0,,,
462.0,이리츠코크렙,5040.0,30.0,+0.60%,500.0,217.0,6930.0,167.0
463.0,대한제강,12920.0,160.0,+1.25%,1000.0,21416.0,12205.0,2154.0
464.0,STX엔진,13790.0,0.0,0.00%,2500.0,5440.0,8534.0,-88.0
465.0,삼진제약,22800.0,0.0,0.00%,1000.0,2740.0,4066.0,232.0
466.0,TIGER 리츠부동산인프라,4395.0,20.0,-0.45%,0.0,,,
467.0,한진,20900.0,50.0,+0.24%,5000.0,28494.0,40932.0,1145.0
468.0,한화3우B,13880.0,70.0,+0.51%,5000.0,,,
469.0,KODEX 국고채3년,57675.0,155.0,+0.27%,0.0,,,
470.0,STX중공업,10900.0,280.0,-2.50%,2500.0,1793.0,4163.0,113.0
471.0,남선알미늄,2410.0,60.0,+2.55%,500.0,2557.0,4012.0,-25.0
472.0,한국토지신탁,1231.0,11.0,+0.90%,1000.0,2129.0,17181.0,533.0
473.0,TIGER 중장기국채,48400.0,175.0,+0.36%,0.0,,,
474.0,ACE 미국30년국채액티브(H),8830.0,75.0,+0.86%,0.0,,,
475.0,일양약품,16170.0,100.0,+0.62%,2500.0,3838.0,4982.0,404.0
476.0,LG헬로비전,3980.0,15.0,+0.38%,2500.0,11679.0,14280.0,538.0
477.0,효성화학,96400.0,400.0,-0.41%,5000.0,28786.0,31311.0,-3367.0
478.0,HJ중공업,3685.0,15.0,-0.41%,5000.0,17882.0,25677.0,66.0
479.0,메리츠 KIS CD금리투자 ETN,50825.0,5.0,+0.01%,0.0,,,
480.0,TRUE KIS CD금리투자 ETN,50815.0,0.0,0.00%,0.0,,,
481.0,농심홀딩스,65600.0,900.0,-1.35%,5000.0,6746.0,13891.0,528.0
482.0,삼성 인버스 2X 코스닥150 선물 ETN,7605.0,185.0,-2.37%,0.0,,,
483.0,진원생명과학,3910.0,110.0,+2.89%,1000.0,487.0,2229.0,-401.0
484.0,코오롱플라스틱,7950.0,50.0,-0.62%,1000.0,5181.0,3870.0,460.0
485.0,한국쉘석유,232000.0,500.0,-0.22%,5000.0,3016.0,1723.0,351.0
486.0,아이마켓코리아,9010.0,10.0,+0.11%,500.0,35882.0,12250.0,563.0
487.0,SK증권,636.0,3.0,+0.47%,500.0,12507.0,64648.0,179.0
488.0,대한제당,3340.0,170.0,+5.36%,500.0,13781.0,12195.0,381.0
489.0,JW홀딩스,4100.0,40.0,+0.99%,500.0,8645.0,11576.0,1033.0
490.0,락앤락,5920.0,50.0,+0.85%,500.0,5212.0,7085.0,23.0
491.0,수산인더스트리,20800.0,200.0,-0.95%,200.0,3035.0,5772.0,506.0
492.0,콘텐트리중앙,15410.0,20.0,+0.13%,5000.0,8521.0,25881.0,-716.0
493.0,KISCO홀딩스,18340.0,220.0,+1.21%,1000.0,18106.0,17359.0,1979.0
494.0,TIGER 미국배당다우존스,10450.0,25.0,+0.24%,0.0,,,
495.0,모토닉,8960.0,20.0,+0.22%,500.0,2239.0,4641.0,138.0
496.0,스카이라이프,6180.0,30.0,+0.49%,2500.0,10342.0,13613.0,632.0
497.0,지역난방공사,25500.0,900.0,+3.66%,5000.0,41730.0,74781.0,-4039.0
498.0,KODEX 코스피,25925.0,45.0,+0.17%,0.0,,,
499.0,웅진씽크빅,2500.0,65.0,+2.67%,500.0,9333.0,7908.0,276.0
500.0,일성신약,21650.0,150.0,+0.70%,1000.0,612.0,4944.0,13.0
501.0,TYM,6360.0,60.0,+0.95%,2500.0,11661.0,7821.0,1220.0
502.0,에이프로젠바이오로직스,430.0,1.0,-0.23%,500.0,652.0,6761.0,-54.0
503.0,휴스틸,5090.0,200.0,+4.09%,1000.0,10309.0,12064.0,2892.0
504.0,동화약품,10220.0,210.0,+2.10%,1000.0,3404.0,4611.0,299.0
505.0,삼익THK,13530.0,240.0,-1.74%,500.0,3391.0,4440.0,206.0
506.0,LS전선아시아,9270.0,140.0,-1.49%,500.0,8185.0,5067.0,275.0
507.0,도화엔지니어링,8400.0,100.0,+1.20%,500.0,5558.0,5226.0,119.0
508.0,스틱인베스트먼트,6790.0,70.0,-1.02%,500.0,604.0,2539.0,103.0
509.0,신성통상,1957.0,72.0,+3.82%,500.0,14658.0,10228.0,1399.0
510.0,SOL 미국배당다우존스,9595.0,25.0,+0.26%,0.0,,,
511.0,한미글로벌,25550.0,400.0,-1.54%,500.0,3744.0,3731.0,307.0
512.0,KODEX 미국채울트라30년선물(H),8085.0,60.0,+0.75%,0.0,,,
513.0,제주은행,8670.0,20.0,+0.23%,5000.0,2756.0,73203.0,270.0
514.0,SIMPAC,4240.0,20.0,-0.47%,500.0,6722.0,9651.0,1189.0
515.0,TIGER 미국S&P500선물(H),50845.0,60.0,+0.12%,0.0,,,
516.0,KODEX 미국달러SOFR금리액티브(합성),10470.0,20.0,-0.19%,0.0,,,
517.0,웰바이오텍,2980.0,190.0,-5.99%,500.0,1909.0,602.0,26.0
518.0,CJ4우(전환),64100.0,2900.0,+4.74%,5000.0,,,
519.0,현대차증권,8490.0,50.0,+0.59%,5000.0,11860.0,102331.0,1146.0
520.0,DL건설,12190.0,210.0,+1.75%,5000.0,19624.0,17468.0,811.0
521.0,환인제약,14350.0,170.0,+1.20%,500.0,1989.0,3694.0,298.0
522.0,SOL 반도체소부장Fn,12370.0,310.0,-2.44%,0.0,,,
523.0,한전산업,8110.0,190.0,+2.40%,500.0,3460.0,1578.0,187.0
524.0,넥스틸,10100.0,580.0,+6.09%,500.0,6684.0,5880.0,1813.0
525.0,삼양패키징,16600.0,130.0,+0.79%,5000.0,4074.0,6426.0,237.0
526.0,KODEX 국고채30년액티브,95905.0,1010.0,+1.06%,0.0,,,
527.0,한국콜마홀딩스,13920.0,100.0,+0.72%,500.0,6499.0,12691.0,330.0
528.0,KBSTAR 미국나스닥100,15165.0,25.0,-0.16%,0.0,,,
529.0,사조대림,28100.0,300.0,+1.08%,5000.0,20188.0,11683.0,977.0
530.0,종근당홀딩스,51300.0,1000.0,+1.99%,2500.0,9090.0,13764.0,-329.0
531.0,현대코퍼레이션,19270.0,160.0,+0.84%,5000.0,61270.0,18313.0,668.0
532.0,한솔제지,10670.0,120.0,+1.14%,5000.0,24580.0,22100.0,1302.0
533.0,하나제약,14280.0,70.0,-0.49%,500.0,2108.0,3460.0,312.0
534.0,한국철강,5960.0,120.0,+2.05%,1000.0,10642.0,9387.0,1215.0
535.0,제일약품,17160.0,20.0,-0.12%,500.0,7222.0,4569.0,-135.0
536.0,다올투자증권,4140.0,75.0,-1.78%,5000.0,18420.0,95037.0,1070.0
537.0,대상홀딩스,6950.0,210.0,+3.12%,1000.0,52267.0,40153.0,1438.0
538.0,한화갤러리아,1297.0,3.0,-0.23%,500.0,,,
539.0,BYC,402500.0,2500.0,-0.62%,5000.0,1697.0,6689.0,253.0
540.0,한국제지,1317.0,2.0,-0.15%,1000.0,2273.0,2010.0,35.0
541.0,KBSTAR Fn수소경제테마,9515.0,70.0,+0.74%,0.0,,,
542.0,동국씨엠,8290.0,290.0,+3.63%,5000.0,,,
543.0,AK홀딩스,18670.0,120.0,+0.65%,5000.0,37880.0,50043.0,-218.0
544.0,SNT홀딩스,15170.0,90.0,+0.60%,500.0,16295.0,25584.0,1447.0
545.0,ACE 베트남VN30(합성),19890.0,10.0,+0.05%,0.0,,,
546.0,경방,8840.0,200.0,-2.21%,500.0,3892.0,12483.0,319.0
547.0,동양,1014.0,1.0,-0.10%,500.0,7677.0,9836.0,79.0
548.0,벽산,3530.0,145.0,-3.95%,500.0,5199.0,6018.0,188.0
549.0,한국금융지주우,41150.0,350.0,+0.86%,5000.0,,,
550.0,현대지에프홀딩스,3775.0,125.0,+3.42%,500.0,39232.0,31851.0,600.0
551.0,광주신세계,30250.0,200.0,+0.67%,1000.0,1849.0,9135.0,656.0
552.0,KBSTAR 비메모리반도체액티브,10535.0,250.0,-2.32%,0.0,,,
553.0,현대차3우B,99600.0,100.0,+0.10%,5000.0,,,
554.0,에이블씨엔씨,9200.0,770.0,+9.13%,500.0,2479.0,1954.0,100.0
555.0,케이씨,17360.0,30.0,-0.17%,500.0,8580.0,10046.0,1012.0
556.0,한농화성,14930.0,210.0,+1.43%,500.0,2394.0,2254.0,45.0
557.0,유니켐,2490.0,65.0,+2.68%,500.0,1204.0,4349.0,33.0
558.0,동성케미컬,4685.0,20.0,+0.43%,1000.0,11401.0,8995.0,554.0
559.0,세방,12000.0,70.0,+0.59%,500.0,12904.0,12810.0,451.0
560.0,코오롱모빌리티그룹,3690.0,0.0,0.00%,500.0,,,
561.0,휴비스,6710.0,20.0,+0.30%,5000.0,10217.0,7938.0,-830.0
562.0,두산우,57900.0,2800.0,+5.08%,5000.0,,,
563.0,코오롱글로벌,12200.0,70.0,+0.58%,5000.0,26021.0,28341.0,1667.0
564.0,TIGER 반도체,34435.0,895.0,-2.53%,0.0,,,
565.0,CR홀딩스,8150.0,70.0,-0.85%,500.0,7980.0,16204.0,226.0
566.0,코오롱,18030.0,120.0,+0.67%,5000.0,56599.0,44775.0,3110.0
567.0,삼영무역,12310.0,160.0,+1.32%,500.0,4925.0,6242.0,194.0
568.0,부국증권,21900.0,50.0,-0.23%,5000.0,9834.0,14814.0,605.0
569.0,신세계 I&C,13160.0,200.0,+1.54%,500.0,5969.0,4829.0,375.0
570.0,JW생명과학,14180.0,150.0,+1.07%,2500.0,1889.0,2529.0,271.0
571.0,신대양제지,5560.0,0.0,0.00%,500.0,6764.0,8845.0,509.0
572.0,이지스밸류리츠,4355.0,55.0,+1.28%,1000.0,434.0,5332.0,323.0
573.0,KBSTAR ESG사회책임투자,10845.0,75.0,+0.70%,0.0,,,
574.0,KBSTAR 미국S&P500,13005.0,0.0,0.00%,0.0,,,
575.0,SOL 2차전지소부장Fn,9575.0,55.0,+0.58%,0.0,,,
576.0,성신양회,9110.0,270.0,+3.05%,5000.0,10304.0,11876.0,18.0
577.0,TIGER 일본니케이225,17860.0,150.0,-0.83%,0.0,,,
578.0,롯데하이마트,9320.0,120.0,+1.30%,5000.0,33368.0,24642.0,-520.0
579.0,넥센,4105.0,90.0,-2.15%,500.0,30040.0,47269.0,-225.0
580.0,TIGER 차이나CSI300,9005.0,125.0,-1.37%,0.0,,,
581.0,대덕,6440.0,60.0,+0.94%,500.0,16619.0,19034.0,1969.0
582.0,일신방직,9370.0,250.0,+2.74%,500.0,5931.0,11767.0,-160.0
583.0,KIB플러그에너지,919.0,60.0,+6.98%,500.0,1057.0,1927.0,129.0
584.0,디아이씨,5580.0,875.0,+18.60%,500.0,6959.0,6482.0,313.0
585.0,대한제분,128100.0,1300.0,+1.03%,5000.0,13682.0,13184.0,433.0
